idade,tempo_de_emprego,tipo_moradia,tipo_moradia_id,objetivo_emprestimo,objetivo_emprestimo_id,montante_emprestimo,taxa_juros,renda_por_ano,porc_empr_renda_anual,class_risco_historico,class_risco_historico_id,inadimplencia_hist,qtd_anos_primeiro_emprestimo,risco_emprestimo
47,5.0,alugada,0,pessoal,2,14250,7.66,119000,0.12,A,0,0,16,0
40,11.0,hipoteca,1,saude,5,8000,9.99,100010,0.08,B,1,0,15,0
36,5.0,hipoteca,1,risco,4,20000,13.49,100111,0.2,C,2,0,11,0
38,1.0,hipoteca,1,risco,4,17850,11.99,100280,0.18,B,1,0,17,0
49,6.0,alugada,0,saude,5,14300,7.51,74880,0.19,A,0,0,16,0
36,6.0,hipoteca,1,saude,5,12000,11.024070809144439,100671,0.12,B,1,0,14,0
38,1.0,alugada,0,reformar_casa,3,14400,12.8,30120,0.48,D,3,1,17,1
39,17.0,hipoteca,1,educacao,1,2500,13.47,101000,0.02,C,2,1,17,0
36,11.0,hipoteca,1,saude,5,12000,5.79,101004,0.12,A,0,0,11,0
46,8.0,hipoteca,1,consolidacao_debito,0,15000,11.14,101500,0.15,B,1,0,14,0
45,5.0,alugada,0,pessoal,2,14400,8.49,48000,0.3,A,0,0,15,0
41,20.0,hipoteca,1,risco,4,7500,11.49,102000,0.07,B,1,0,17,0
41,5.0,propria,3,educacao,1,7000,6.92,102000,0.07,A,0,0,12,0
37,4.0,alugada,0,saude,5,14400,10.62,60000,0.24,B,1,0,15,0
50,9.0,hipoteca,1,reformar_casa,3,12000,14.96,102031,0.12,D,3,1,11,0
41,9.0,hipoteca,1,saude,5,8800,11.58,102300,0.09,B,1,0,11,0
39,0.0,alugada,0,educacao,1,14400,12.53,75000,0.19,B,1,0,11,0
49,14.0,hipoteca,1,consolidacao_debito,0,12600,9.32,103000,0.12,A,0,0,11,0
38,1.0,alugada,0,risco,4,14400,11.99,85000,0.17,B,1,0,14,0
38,0.0,hipoteca,1,consolidacao_debito,0,15000,14.35,103970,0.14,C,2,1,14,0
39,4.0,alugada,0,consolidacao_debito,0,14400,15.2,96500,0.15,D,3,0,11,1
38,6.0,hipoteca,1,reformar_casa,3,14000,6.03,104800,0.13,A,0,0,11,0
42,18.0,hipoteca,1,educacao,1,2400,13.06,105000,0.02,C,2,1,17,0
42,6.0,alugada,0,educacao,1,14500,15.57,42000,0.35,D,3,0,14,1
41,4.0,hipoteca,1,risco,4,21000,10.25,105000,0.2,B,1,0,15,0
37,7.0,alugada,0,saude,5,14500,11.26,80004,0.18,B,1,0,14,0
37,2.0,hipoteca,1,educacao,1,25000,12.18,105000,0.24,B,1,0,15,0
49,1.0,hipoteca,1,consolidacao_debito,0,11000,9.32,105000,0.1,A,0,0,13,0
39,1.0,hipoteca,1,consolidacao_debito,0,9000,9.32,105000,0.09,A,0,0,12,0
41,10.0,alugada,0,pessoal,2,14525,11.11,46152,0.31,B,1,0,16,1
43,15.0,hipoteca,1,consolidacao_debito,0,7500,12.86,93000,0.08,D,3,1,15,1
46,2.0,alugada,0,educacao,1,14550,8.94,80409,0.18,A,0,0,11,0
39,20.0,hipoteca,1,risco,4,15000,6.91,105201,0.14,A,0,0,15,0
46,9.0,hipoteca,1,reformar_casa,3,20700,17.43,105398,0.2,E,4,0,12,0
36,20.0,propria,3,risco,4,12000,11.99,105859,0.11,B,1,0,15,0
36,15.0,hipoteca,1,reformar_casa,3,4025,7.49,106000,0.04,A,0,0,14,0
38,4.0,hipoteca,1,reformar_casa,3,5000,12.99,106000,0.05,C,2,1,12,0
50,2.0,hipoteca,1,saude,5,10200,9.32,106000,0.1,A,0,0,15,0
48,1.0,hipoteca,1,consolidacao_debito,0,23000,14.96,94050,0.24,D,3,1,16,1
46,17.0,propria,3,risco,4,4000,13.49,107000,0.04,C,2,0,14,0
38,11.0,hipoteca,1,risco,4,15000,10.0,107004,0.14,B,1,0,16,0
36,3.0,hipoteca,1,reformar_casa,3,13000,11.83,107004,0.12,B,1,0,15,0
44,3.0,propria,3,risco,4,7500,10.39,30000,0.25,B,1,0,11,0
36,7.0,hipoteca,1,educacao,1,14000,8.9,108000,0.13,A,0,0,12,0
48,0.0,propria,3,educacao,1,10000,11.024070809144439,30000,0.33,C,2,1,12,0
44,12.0,hipoteca,1,reformar_casa,3,10000,11.11,108000,0.09,B,1,0,11,0
40,15.0,alugada,0,saude,5,2000,6.91,35416,0.06,A,0,0,14,0
38,7.0,hipoteca,1,risco,4,4000,7.74,108000,0.04,A,0,0,11,0
36,1.0,hipoteca,1,saude,5,7000,7.74,108000,0.06,A,0,0,14,0
43,3.0,hipoteca,1,saude,5,18000,10.75,108639,0.17,B,1,0,13,0
47,15.0,propria,3,risco,4,16000,7.05,109000,0.15,A,0,0,14,0
44,17.0,hipoteca,1,saude,5,12800,13.79,109000,0.12,C,2,1,12,0
41,18.0,hipoteca,1,consolidacao_debito,0,20000,13.35,109920,0.18,C,2,1,17,0
36,0.0,alugada,0,risco,4,2000,11.49,39996,0.05,B,1,0,11,0
42,6.0,hipoteca,1,risco,4,10800,14.27,110000,0.1,C,2,0,17,0
41,7.0,hipoteca,1,risco,4,30000,9.91,110000,0.27,B,1,0,11,0
36,7.0,hipoteca,1,risco,4,16000,6.03,110000,0.15,A,0,0,12,0
38,3.0,alugada,0,pessoal,2,2000,10.38,42000,0.05,B,1,0,17,0
38,16.0,hipoteca,1,saude,5,3000,8.49,110000,0.03,A,0,0,17,0
41,5.0,alugada,0,consolidacao_debito,0,2000,13.23,42000,0.05,C,2,1,15,0
36,2.0,alugada,0,risco,4,2000,11.14,42000,0.05,B,1,0,11,0
40,14.0,hipoteca,1,pessoal,2,5000,11.49,110000,0.05,B,1,0,14,0
36,3.0,hipoteca,1,saude,5,9000,11.024070809144439,110000,0.08,A,0,0,16,0
38,6.0,propria,3,pessoal,2,12000,12.99,110000,0.11,C,2,1,11,0
38,5.0,hipoteca,1,pessoal,2,16000,11.99,110000,0.15,B,1,0,17,0
45,5.0,hipoteca,1,pessoal,2,20000,11.11,110000,0.18,B,1,0,16,0
49,11.0,hipoteca,1,reformar_casa,3,3000,7.51,110000,0.03,A,0,0,16,0
37,0.0,hipoteca,1,saude,5,24000,11.36,110000,0.22,B,1,0,11,0
40,3.0,alugada,0,pessoal,2,2000,11.49,50000,0.04,B,1,0,17,0
37,11.0,hipoteca,1,reformar_casa,3,12000,7.88,110000,0.11,A,0,0,16,0
48,6.0,hipoteca,1,educacao,1,6000,8.94,110000,0.05,A,0,0,14,0
36,4.0,alugada,0,consolidacao_debito,0,2000,13.61,44004,0.05,C,2,1,13,1
36,9.0,hipoteca,1,reformar_casa,3,15000,9.63,110000,0.14,A,0,0,15,0
37,6.0,alugada,0,pessoal,2,15000,11.024070809144439,30000,0.5,D,3,0,12,1
38,0.0,alugada,0,pessoal,2,15000,14.61,30000,0.5,D,3,1,15,1
41,7.0,hipoteca,1,educacao,1,25000,12.73,110004,0.23,C,2,1,14,0
40,18.0,propria,3,risco,4,1600,9.99,28000,0.06,B,1,0,17,0
41,9.0,propria,3,educacao,1,2000,7.74,28000,0.07,A,0,0,16,0
40,3.0,propria,3,pessoal,2,12000,16.0,28000,0.43,D,3,1,14,0
43,14.0,hipoteca,1,pessoal,2,25000,14.96,112000,0.22,D,3,1,15,0
45,3.0,hipoteca,1,consolidacao_debito,0,10000,16.0,100000,0.1,E,4,1,13,1
38,5.0,hipoteca,1,educacao,1,25000,6.99,112224,0.22,A,0,0,13,0
42,6.0,hipoteca,1,consolidacao_debito,0,25000,16.15,101000,0.25,F,5,1,17,1
40,11.0,hipoteca,1,saude,5,6000,5.42,114000,0.05,A,0,0,17,0
42,4.0,hipoteca,1,pessoal,2,19200,11.36,114000,0.17,B,1,0,15,0
40,3.0,hipoteca,1,consolidacao_debito,0,35000,8.9,114054,0.31,A,0,0,14,0
46,0.0,hipoteca,1,educacao,1,3000,8.59,114440,0.03,A,0,0,17,0
42,2.0,hipoteca,1,risco,4,2850,11.024070809144439,114996,0.02,A,0,0,12,0
39,15.0,hipoteca,1,consolidacao_debito,0,12500,6.54,114996,0.11,A,0,0,11,0
39,0.0,alugada,0,consolidacao_debito,0,15000,12.53,44531,0.34,B,1,0,13,1
36,13.0,hipoteca,1,risco,4,10000,5.42,115000,0.09,A,0,0,15,0
49,2.0,alugada,0,consolidacao_debito,0,15000,13.49,45000,0.33,C,2,0,12,1
44,3.0,hipoteca,1,reformar_casa,3,12000,11.024070809144439,115000,0.1,B,1,0,14,0
46,2.0,alugada,0,consolidacao_debito,0,15000,10.99,39000,0.38,B,1,0,12,1
39,6.0,hipoteca,1,risco,4,25000,15.58,115000,0.22,D,3,1,17,0
45,8.0,hipoteca,1,risco,4,8000,8.94,115000,0.07,A,0,0,11,0
41,2.0,hipoteca,1,pessoal,2,20000,14.61,115000,0.17,D,3,0,11,0
37,5.0,alugada,0,pessoal,2,15000,10.96,39000,0.38,B,1,0,12,1
46,6.0,hipoteca,1,consolidacao_debito,0,10000,6.03,116000,0.09,A,0,0,15,0
46,1.0,hipoteca,1,educacao,1,30000,18.39,104000,0.29,E,4,0,15,1
39,20.0,hipoteca,1,saude,5,25000,18.3,88400,0.24,F,5,0,13,1
45,13.0,alugada,0,saude,5,15000,16.4,47000,0.32,E,4,1,11,1
40,3.0,hipoteca,1,risco,4,12000,11.024070809144439,116000,0.1,C,2,0,16,0
38,5.0,hipoteca,1,reformar_casa,3,10700,14.27,117000,0.09,C,2,1,14,0
36,3.0,hipoteca,1,reformar_casa,3,20400,13.06,117000,0.17,C,2,0,11,0
37,15.0,hipoteca,1,reformar_casa,3,8000,13.06,117000,0.07,C,2,0,13,0
37,3.0,hipoteca,1,pessoal,2,10000,8.94,117000,0.09,A,0,0,11,0
38,7.0,hipoteca,1,pessoal,2,16000,10.75,117400,0.14,B,1,0,16,0
37,2.0,alugada,0,saude,5,1800,9.63,39996,0.05,A,0,0,13,0
38,0.0,hipoteca,1,saude,5,12000,11.024070809144439,117960,0.1,A,0,0,17,0
38,12.0,hipoteca,1,consolidacao_debito,0,11400,10.59,118000,0.1,B,1,0,12,0
42,2.0,alugada,0,reformar_casa,3,15000,16.95,41000,0.37,E,4,1,15,1
45,15.0,hipoteca,1,reformar_casa,3,25000,12.18,118000,0.21,B,1,0,12,0
41,5.0,hipoteca,1,saude,5,28000,11.71,118075,0.24,B,1,0,13,0
45,1.0,hipoteca,1,risco,4,20000,11.024070809144439,118560,0.17,C,2,0,15,0
36,8.0,alugada,0,saude,5,15000,13.98,48000,0.31,C,2,0,15,1
45,13.0,hipoteca,1,pessoal,2,5000,11.49,119004,0.04,B,1,0,13,0
44,6.0,hipoteca,1,reformar_casa,3,4000,11.024070809144439,120000,0.03,A,0,0,14,0
36,11.0,hipoteca,1,saude,5,30000,6.62,120000,0.25,A,0,0,11,0
40,7.0,hipoteca,1,consolidacao_debito,0,6000,17.27,108000,0.06,D,3,0,16,1
40,2.0,propria,3,reformar_casa,3,4750,11.024070809144439,25920,0.18,D,3,0,17,0
36,4.0,alugada,0,reformar_casa,3,15000,8.9,50000,0.3,A,0,0,14,0
39,3.0,hipoteca,1,reformar_casa,3,12000,6.99,108000,0.11,A,0,0,13,1
36,12.0,hipoteca,1,consolidacao_debito,0,14500,5.42,120000,0.12,A,0,0,15,0
37,5.0,hipoteca,1,pessoal,2,5400,5.99,120000,0.04,A,0,0,17,0
39,6.0,hipoteca,1,educacao,1,30000,16.49,108000,0.28,D,3,1,11,1
37,1.0,alugada,0,reformar_casa,3,15000,13.22,50000,0.3,C,2,1,11,0
48,18.0,hipoteca,1,consolidacao_debito,0,3600,11.024070809144439,120000,0.03,C,2,1,17,0
40,6.0,hipoteca,1,pessoal,2,9600,10.59,120000,0.08,B,1,0,14,0
47,9.0,hipoteca,1,educacao,1,15000,10.99,120000,0.13,B,1,0,12,0
37,2.0,propria,3,risco,4,5000,9.91,25000,0.2,B,1,0,11,0
39,2.0,hipoteca,1,reformar_casa,3,20000,14.54,108000,0.19,D,3,1,14,1
50,0.0,hipoteca,1,reformar_casa,3,5575,15.2,120000,0.05,D,3,1,13,0
40,2.0,propria,3,risco,4,8500,7.51,25000,0.34,A,0,0,11,0
39,9.0,hipoteca,1,saude,5,12000,5.79,120000,0.1,A,0,0,11,0
43,0.0,hipoteca,1,saude,5,8400,14.84,91800,0.08,D,3,0,14,1
42,0.0,hipoteca,1,educacao,1,9250,11.86,120000,0.08,B,1,0,13,0
42,18.0,hipoteca,1,pessoal,2,6000,10.38,120000,0.05,B,1,0,11,0
41,8.0,hipoteca,1,saude,5,20000,10.25,120000,0.17,B,1,0,11,0
38,2.0,hipoteca,1,consolidacao_debito,0,24250,11.024070809144439,120000,0.2,B,1,0,12,0
49,12.0,hipoteca,1,saude,5,12000,10.99,120000,0.1,B,1,0,12,0
36,5.0,hipoteca,1,reformar_casa,3,25000,10.99,120000,0.21,B,1,0,11,0
40,15.0,propria,3,saude,5,20000,11.024070809144439,120000,0.17,B,1,0,11,0
38,11.0,propria,3,risco,4,23600,14.96,120000,0.2,D,3,1,13,0
37,0.0,hipoteca,1,saude,5,5000,19.47,91800,0.05,F,5,1,16,1
39,16.0,propria,3,pessoal,2,8000,7.51,25000,0.32,A,0,0,14,0
47,2.0,propria,3,pessoal,2,10750,14.22,25000,0.43,C,2,1,16,0
40,2.0,hipoteca,1,risco,4,17000,10.51,120000,0.14,B,1,0,15,0
42,14.0,hipoteca,1,risco,4,14400,13.67,108000,0.13,D,3,1,16,1
36,1.0,alugada,0,saude,5,1600,12.21,53550,0.03,B,1,0,16,1
37,14.0,hipoteca,1,reformar_casa,3,4000,7.66,120996,0.03,A,0,0,15,0
39,16.0,hipoteca,1,risco,4,1450,6.76,121200,0.01,A,0,0,17,0
43,20.0,propria,3,saude,5,12000,11.83,122000,0.1,B,1,0,11,0
43,4.0,hipoteca,1,educacao,1,9150,6.03,122500,0.07,A,0,0,12,0
37,1.0,hipoteca,1,pessoal,2,35000,14.27,123000,0.28,C,2,1,16,0
41,0.0,alugada,0,pessoal,2,1500,15.23,17000,0.09,C,2,0,13,1
46,6.0,alugada,0,reformar_casa,3,1500,11.14,17496,0.09,B,1,0,13,1
38,16.0,hipoteca,1,educacao,1,12000,6.92,123600,0.1,A,0,0,14,0
42,8.0,hipoteca,1,consolidacao_debito,0,6400,6.99,123735,0.05,A,0,0,16,0
37,4.0,hipoteca,1,reformar_casa,3,30000,17.99,124000,0.24,E,4,0,12,0
36,2.0,hipoteca,1,consolidacao_debito,0,2000,12.99,124000,0.02,C,2,1,16,0
38,8.0,hipoteca,1,risco,4,12000,11.024070809144439,124000,0.1,D,3,0,16,0
37,4.0,hipoteca,1,reformar_casa,3,19000,13.92,124000,0.15,C,2,1,16,0
41,3.0,propria,3,educacao,1,4500,12.99,24000,0.19,C,2,1,14,0
42,5.0,hipoteca,1,saude,5,35000,7.9,125000,0.28,A,0,0,12,0
45,0.0,hipoteca,1,reformar_casa,3,12000,6.03,125000,0.1,A,0,0,14,0
42,10.0,propria,3,saude,5,5000,11.024070809144439,24000,0.21,A,0,0,11,0
40,0.0,alugada,0,saude,5,1500,7.29,22800,0.07,A,0,0,16,0
39,13.0,hipoteca,1,consolidacao_debito,0,4500,6.62,125000,0.04,A,0,0,11,0
36,14.0,hipoteca,1,saude,5,14500,11.024070809144439,125000,0.12,A,0,0,16,0
39,8.0,alugada,0,consolidacao_debito,0,1500,14.22,25140,0.06,C,2,1,13,1
40,3.0,hipoteca,1,pessoal,2,10200,7.49,125000,0.08,A,0,0,13,0
40,4.0,alugada,0,pessoal,2,15000,14.26,54000,0.28,C,2,0,12,0
41,7.0,hipoteca,1,consolidacao_debito,0,20000,13.11,125000,0.16,C,2,1,13,0
45,14.0,hipoteca,1,pessoal,2,10000,11.024070809144439,125000,0.08,B,1,0,12,0
50,2.0,alugada,0,reformar_casa,3,15000,13.47,56000,0.27,C,2,0,15,0
42,11.0,hipoteca,1,educacao,1,24000,15.31,113000,0.21,D,3,1,15,1
37,1.0,hipoteca,1,reformar_casa,3,8000,9.32,125000,0.06,A,0,0,15,0
42,4.0,alugada,0,saude,5,15000,13.43,57000,0.26,C,2,1,12,0
40,2.0,alugada,0,educacao,1,15000,18.62,52000,0.29,F,5,1,17,1
45,5.0,hipoteca,1,risco,4,6000,10.65,126000,0.05,B,1,0,12,0
44,2.0,alugada,0,reformar_casa,3,15000,13.48,58000,0.26,C,2,1,15,0
39,3.0,hipoteca,1,saude,5,14000,9.99,126000,0.11,B,1,0,14,0
38,3.0,hipoteca,1,educacao,1,2400,11.024070809144439,126000,0.02,D,3,1,14,0
39,0.0,propria,3,reformar_casa,3,3000,7.74,24000,0.13,A,0,0,11,0
40,16.0,hipoteca,1,reformar_casa,3,10000,11.11,115000,0.09,B,1,0,11,1
43,0.0,hipoteca,1,saude,5,7750,15.31,98600,0.07,D,3,1,14,1
42,19.0,hipoteca,1,saude,5,24250,14.22,98603,0.21,C,2,0,14,1
46,10.0,alugada,0,saude,5,15000,13.49,60000,0.25,C,2,0,17,0
38,1.0,hipoteca,1,reformar_casa,3,30000,9.91,130000,0.23,B,1,0,14,0
46,9.0,alugada,0,risco,4,15000,16.32,60000,0.25,D,3,0,13,0
36,2.0,alugada,0,risco,4,15000,11.024070809144439,60000,0.25,B,1,0,16,0
36,0.0,alugada,0,reformar_casa,3,15000,13.57,60000,0.25,C,2,0,12,0
45,11.0,hipoteca,1,educacao,1,9600,13.99,118000,0.08,C,2,1,12,1
38,8.0,hipoteca,1,consolidacao_debito,0,11000,10.74,130000,0.08,B,1,0,11,0
36,9.0,hipoteca,1,pessoal,2,12000,11.024070809144439,130000,0.09,B,1,0,14,0
40,2.0,hipoteca,1,saude,5,25000,14.83,100300,0.21,D,3,0,16,1
40,0.0,hipoteca,1,consolidacao_debito,0,24250,6.17,130000,0.19,A,0,0,16,0
39,13.0,propria,3,reformar_casa,3,25000,16.07,130000,0.19,D,3,0,14,0
37,18.0,propria,3,educacao,1,7000,6.03,22800,0.31,A,0,0,15,0
36,7.0,alugada,0,saude,5,15000,10.59,65000,0.23,B,1,0,17,0
41,3.0,hipoteca,1,consolidacao_debito,0,8000,13.49,132000,0.06,C,2,1,17,0
40,7.0,hipoteca,1,reformar_casa,3,7500,7.29,132000,0.06,A,0,0,15,0
36,7.0,alugada,0,saude,5,15000,13.72,65000,0.23,C,2,0,11,0
42,1.0,alugada,0,pessoal,2,15000,11.024070809144439,60000,0.25,E,4,1,15,1
36,1.0,hipoteca,1,consolidacao_debito,0,2500,14.91,123000,0.02,D,3,1,14,1
41,2.0,hipoteca,1,saude,5,20000,9.25,135000,0.15,B,1,0,13,0
41,0.0,alugada,0,educacao,1,15000,13.47,68000,0.22,C,2,1,12,0
36,2.0,alugada,0,educacao,1,15000,11.71,62962,0.24,B,1,0,13,1
40,5.0,hipoteca,1,reformar_casa,3,21000,9.99,136000,0.15,B,1,0,16,0
36,0.0,hipoteca,1,risco,4,4800,14.72,136000,0.04,C,2,0,15,0
42,2.0,hipoteca,1,educacao,1,8000,6.62,136173,0.06,A,0,0,15,0
50,2.0,hipoteca,1,saude,5,23000,7.9,137000,0.17,A,0,0,13,0
37,19.0,hipoteca,1,educacao,1,4000,15.62,138000,0.03,D,3,0,12,0
43,4.0,hipoteca,1,reformar_casa,3,9900,6.99,138000,0.07,A,0,0,14,0
36,0.0,hipoteca,1,risco,4,10000,13.98,138000,0.07,C,2,0,12,0
38,14.0,alugada,0,saude,5,15000,8.88,71000,0.21,B,1,0,15,0
45,4.0,propria,3,reformar_casa,3,9000,7.51,139380,0.06,A,0,0,12,0
45,9.0,hipoteca,1,reformar_casa,3,7500,6.62,140000,0.05,A,0,0,15,0
38,13.0,hipoteca,1,reformar_casa,3,10000,15.62,140000,0.07,D,3,0,11,0
48,4.0,hipoteca,1,educacao,1,18000,9.99,140000,0.13,B,1,0,11,0
38,3.0,alugada,0,pessoal,2,15000,12.68,72900,0.21,C,2,0,12,0
45,18.0,hipoteca,1,reformar_casa,3,7000,7.29,140000,0.05,A,0,0,17,0
41,2.0,hipoteca,1,saude,5,15000,17.88,108800,0.12,E,4,0,16,1
41,3.0,hipoteca,1,risco,4,25000,13.8,140000,0.18,C,2,1,12,0
37,7.0,alugada,0,pessoal,2,15000,11.71,74000,0.2,B,1,0,11,0
38,0.0,hipoteca,1,reformar_casa,3,25000,9.99,140000,0.18,B,1,0,12,0
38,1.0,hipoteca,1,pessoal,2,10000,14.09,140000,0.07,D,3,0,16,0
37,15.0,hipoteca,1,reformar_casa,3,14000,7.51,140000,0.1,A,0,0,12,0
37,8.0,alugada,0,reformar_casa,3,15000,14.5,74784,0.2,E,4,0,15,0
50,8.0,alugada,0,consolidacao_debito,0,15000,11.024070809144439,69000,0.22,D,3,0,17,1
40,6.0,alugada,0,educacao,1,15000,7.29,75000,0.2,A,0,0,11,0
39,12.0,hipoteca,1,reformar_casa,3,20000,13.11,128000,0.16,C,2,1,15,1
36,13.0,propria,3,risco,4,20800,11.48,140000,0.15,B,1,0,11,0
44,14.0,propria,3,risco,4,21500,11.83,140000,0.15,B,1,0,14,0
38,13.0,propria,3,risco,4,24000,12.18,140000,0.17,B,1,0,15,0
38,2.0,hipoteca,1,saude,5,8000,10.95,140000,0.06,B,1,0,14,0
36,4.0,hipoteca,1,consolidacao_debito,0,10000,6.92,140004,0.07,A,0,0,11,0
38,2.0,propria,3,pessoal,2,6250,11.024070809144439,20004,0.31,B,1,0,12,0
42,6.0,hipoteca,1,pessoal,2,14000,10.99,140400,0.1,B,1,0,14,0
43,9.0,hipoteca,1,risco,4,15000,12.53,141000,0.11,C,2,0,16,0
36,4.0,hipoteca,1,reformar_casa,3,6000,11.49,141600,0.04,B,1,0,16,0
40,8.0,hipoteca,1,risco,4,15000,10.99,142000,0.11,B,1,0,14,0
47,3.0,alugada,0,reformar_casa,3,15000,13.48,75000,0.2,C,2,1,17,0
40,2.0,hipoteca,1,pessoal,2,25000,15.31,142000,0.18,D,3,0,14,0
43,7.0,hipoteca,1,saude,5,20000,11.49,142500,0.14,B,1,0,15,0
39,0.0,alugada,0,pessoal,2,15000,14.42,69000,0.22,D,3,0,12,1
36,1.0,hipoteca,1,consolidacao_debito,0,21000,7.9,144000,0.15,A,0,0,16,0
36,0.0,hipoteca,1,pessoal,2,7600,15.23,144000,0.05,C,2,0,16,0
37,15.0,hipoteca,1,educacao,1,10000,14.17,144000,0.07,C,2,1,14,0
41,3.0,hipoteca,1,reformar_casa,3,25000,10.08,144000,0.17,B,1,0,11,0
37,0.0,hipoteca,1,consolidacao_debito,0,21000,11.99,145000,0.14,B,1,0,15,0
36,4.0,hipoteca,1,pessoal,2,5000,9.62,145000,0.03,B,1,0,16,0
43,1.0,hipoteca,1,risco,4,20000,6.91,145000,0.14,A,0,0,17,0
40,5.0,hipoteca,1,consolidacao_debito,0,15000,7.88,145000,0.1,A,0,0,15,0
37,5.0,hipoteca,1,consolidacao_debito,0,10000,13.99,146000,0.07,C,2,1,16,0
36,0.0,propria,3,reformar_casa,3,4500,13.49,19200,0.23,C,2,1,14,1
40,11.0,hipoteca,1,reformar_casa,3,5000,6.03,148350,0.03,A,0,0,16,0
36,4.0,alugada,0,pessoal,2,15000,14.09,81996,0.18,D,3,0,16,0
39,9.0,hipoteca,1,educacao,1,30000,8.9,150000,0.2,A,0,0,15,0
40,18.0,hipoteca,1,saude,5,24000,6.62,150000,0.16,A,0,0,14,0
42,0.0,hipoteca,1,reformar_casa,3,16000,8.49,150000,0.11,A,0,0,12,0
40,2.0,hipoteca,1,pessoal,2,20000,12.99,150000,0.13,C,2,0,14,0
36,8.0,propria,3,risco,4,7200,6.92,150000,0.05,A,0,0,13,0
36,5.0,hipoteca,1,educacao,1,7000,7.29,150000,0.05,A,0,0,15,0
40,5.0,hipoteca,1,pessoal,2,12000,10.37,150000,0.08,B,1,0,12,0
44,17.0,hipoteca,1,pessoal,2,25000,13.43,150000,0.17,C,2,0,17,0
38,3.0,hipoteca,1,consolidacao_debito,0,7500,10.0,150000,0.05,B,1,0,13,0
36,8.0,hipoteca,1,educacao,1,3000,7.29,150000,0.02,A,0,0,17,0
45,12.0,alugada,0,reformar_casa,3,15000,14.83,88000,0.17,D,3,1,12,0
36,20.0,hipoteca,1,consolidacao_debito,0,10000,11.024070809144439,150000,0.07,A,0,0,16,0
37,9.0,hipoteca,1,educacao,1,10000,13.48,150000,0.07,C,2,0,12,0
38,5.0,hipoteca,1,saude,5,12000,11.14,150000,0.08,B,1,0,17,0
41,10.0,propria,3,risco,4,24500,11.83,150000,0.16,B,1,0,17,0
37,12.0,hipoteca,1,saude,5,10000,11.024070809144439,117300,0.07,A,0,0,11,1
38,0.0,propria,3,risco,4,24000,11.83,150000,0.16,B,1,0,13,0
39,3.0,hipoteca,1,reformar_casa,3,20000,11.14,138000,0.14,B,1,0,12,1
49,0.0,hipoteca,1,educacao,1,20000,16.95,150000,0.13,E,4,0,16,0
37,1.0,alugada,0,educacao,1,15000,7.49,92500,0.16,A,0,0,14,0
40,1.0,hipoteca,1,educacao,1,7500,8.07,150000,0.05,A,0,0,15,0
42,0.0,propria,3,pessoal,2,8150,6.99,150750,0.05,A,0,0,17,0
38,8.0,hipoteca,1,consolidacao_debito,0,35000,8.9,151000,0.23,A,0,0,12,0
41,12.0,hipoteca,1,consolidacao_debito,0,25000,14.96,141000,0.18,D,3,0,13,1
39,0.0,alugada,0,consolidacao_debito,0,15175,19.13,49000,0.31,F,5,1,11,1
36,9.0,hipoteca,1,consolidacao_debito,0,30000,7.9,155000,0.19,A,0,0,17,0
36,12.0,hipoteca,1,risco,4,25000,10.74,155000,0.16,B,1,0,11,0
37,11.0,hipoteca,1,reformar_casa,3,20000,6.54,155000,0.13,A,0,0,15,0
42,0.0,alugada,0,educacao,1,15200,14.26,37000,0.41,C,2,1,16,1
40,9.0,alugada,0,risco,4,15250,12.53,36100,0.42,B,1,0,16,1
47,5.0,hipoteca,1,educacao,1,18000,11.99,156000,0.12,B,1,0,17,0
37,16.0,hipoteca,1,reformar_casa,3,4000,8.49,156000,0.03,A,0,0,15,0
39,2.0,hipoteca,1,consolidacao_debito,0,15000,11.89,156000,0.1,B,1,0,11,0
40,3.0,hipoteca,1,educacao,1,12000,14.27,160000,0.07,C,2,1,17,0
40,0.0,alugada,0,consolidacao_debito,0,15575,14.27,66000,0.24,C,2,1,13,0
38,12.0,hipoteca,1,risco,4,14000,6.62,160000,0.09,A,0,0,13,0
42,0.0,hipoteca,1,saude,5,22000,6.99,160000,0.14,A,0,0,16,0
36,7.0,alugada,0,pessoal,2,15600,11.024070809144439,42000,0.37,B,1,0,14,1
37,3.0,alugada,0,saude,5,15600,11.024070809144439,53000,0.29,C,2,0,15,0
36,0.0,alugada,0,saude,5,15600,10.99,69000,0.23,B,1,0,16,0
37,14.0,hipoteca,1,reformar_casa,3,10000,7.51,160000,0.06,A,0,0,13,0
36,5.0,hipoteca,1,educacao,1,10000,12.73,160000,0.06,C,2,1,15,0
36,20.0,propria,3,risco,4,24000,14.96,160000,0.15,D,3,1,14,0
44,0.0,alugada,0,risco,4,15775,10.99,45000,0.35,B,1,0,12,1
40,4.0,alugada,0,educacao,1,15775,10.59,56472,0.28,B,1,0,14,0
39,18.0,hipoteca,1,risco,4,35000,13.99,164000,0.21,C,2,1,14,0
42,7.0,hipoteca,1,educacao,1,25000,20.53,153000,0.16,G,6,0,14,1
40,18.0,hipoteca,1,consolidacao_debito,0,9000,7.51,165000,0.05,A,0,0,16,0
36,6.0,alugada,0,saude,5,16000,8.94,75996,0.21,A,0,0,12,0
47,13.0,hipoteca,1,educacao,1,8775,8.49,168000,0.05,A,0,0,12,0
